x,y,color,centroid_x,centroid_y
29,39,8,23.3672,27.3136
29,40,0,-50,-50
29,41,0,-50,-50
29,42,0,-50,-50
29,43,8,23.3672,27.3136
29,44,0,-50,-50
29,45,0,-50,-50
29,46,0,-50,-50
29,47,0,-50,-50
29,48,0,-50,-50
29,49,0,-50,-50
30,-49,0,-50,-50
30,-48,0,-50,-50
30,-47,0,-50,-50
30,-46,0,-50,-50
30,-45,0,-50,-50
30,-44,0,-50,-50
30,-43,0,-50,-50
30,-42,0,-50,-50
30,-41,0,-50,-50
30,-40,0,-50,-50
30,-39,0,-50,-50
30,-38,0,-50,-50
30,-37,0,-50,-50
30,-36,0,-50,-50
30,-35,0,-50,-50
30,-34,0,-50,-50
30,-33,0,-50,-50
30,-32,0,-50,-50
30,-31,0,-50,-50
30,-30,0,-50,-50
30,-29,0,-50,-50
30,-28,0,-50,-50
30,-27,0,-50,-50
30,-26,0,-50,-50
30,-25,0,-50,-50
30,-24,0,-50,-50
30,-23,0,-50,-50
30,-22,0,-50,-50
30,-21,0,-50,-50
30,-20,0,-50,-50
30,-19,0,-50,-50
30,-18,0,-50,-50
30,-17,0,-50,-50
30,-16,0,-50,-50
30,-15,0,-50,-50
30,-14,0,-50,-50
30,-13,5,-0.424353,-23.2557
30,-12,0,-50,-50
30,-11,0,-50,-50
30,-10,0,-50,-50
30,-9,0,-50,-50
30,-8,0,-50,-50
30,-7,0,-50,-50
30,-6,0,-50,-50
30,-5,0,-50,-50
30,-4,0,-50,-50
30,-3,0,-50,-50
30,-2,0,-50,-50
30,-1,3,12.975,16.0382
30,0,0,-50,-50
30,1,0,-50,-50
30,2,3,12.975,16.0382
30,3,3,12.975,16.0382
30,4,3,12.975,16.0382
30,5,0,-50,-50
30,6,3,12.975,16.0382
30,7,3,12.975,16.0382
30,8,3,12.975,16.0382
30,9,3,12.975,16.0382
30,10,0,-50,-50
30,11,8,23.3672,27.3136
30,12,0,-50,-50
30,13,0,-50,-50
30,14,8,23.3672,27.3136
30,15,0,-50,-50
30,16,0,-50,-50
30,17,8,23.3672,27.3136
30,18,8,23.3672,27.3136
30,19,8,23.3672,27.3136
30,20,0,-50,-50
30,21,0,-50,-50
30,22,0,-50,-50
30,23,0,-50,-50
30,24,0,-50,-50
30,25,0,-50,-50
30,26,0,-50,-50
30,27,0,-50,-50
30,28,8,23.3672,27.3136
30,29,8,23.3672,27.3136
30,30,8,23.3672,27.3136
30,31,0,-50,-50
30,32,0,-50,-50
30,33,0,-50,-50
30,34,0,-50,-50
30,35,0,-50,-50
30,36,0,-50,-50
30,37,0,-50,-50
30,38,0,-50,-50
30,39,0,-50,-50
30,40,0,-50,-50
30,41,0,-50,-50
30,42,0,-50,-50
30,43,0,-50,-50
30,44,0,-50,-50
30,45,0,-50,-50
30,46,0,-50,-50
30,47,0,-50,-50
30,48,0,-50,-50
30,49,0,-50,-50
31,-49,0,-50,-50
31,-48,0,-50,-50
31,-47,0,-50,-50
31,-46,0,-50,-50
31,-45,0,-50,-50
31,-44,0,-50,-50
31,-43,0,-50,-50
31,-42,0,-50,-50
31,-41,0,-50,-50
31,-40,0,-50,-50
31,-39,0,-50,-50
31,-38,0,-50,-50
31,-37,0,-50,-50
31,-36,0,-50,-50
31,-35,0,-50,-50
31,-34,0,-50,-50
31,-33,0,-50,-50
31,-32,0,-50,-50
31,-31,0,-50,-50
31,-30,0,-50,-50
31,-29,0,-50,-50
31,-28,0,-50,-50
31,-27,0,-50,-50
31,-26,0,-50,-50
31,-25,0,-50,-50
31,-24,5,-0.424353,-23.2557
31,-23,0,-50,-50
31,-22,0,-50,-50
31,-21,0,-50,-50
31,-20,0,-50,-50
31,-19,5,-0.424353,-23.2557
31,-18,0,-50,-50
31,-17,0,-50,-50
31,-16,0,-50,-50
31,-15,0,-50,-50
31,-14,0,-50,-50
31,-13,0,-50,-50
31,-12,0,-50,-50
31,-11,0,-50,-50
31,-10,0,-50,-50
31,-9,0,-50,-50
31,-8,0,-50,-50
31,-7,0,-50,-50
31,-6,0,-50,-50
31,-5,0,-50,-50
31,-4,0,-50,-50
31,-3,0,-50,-50
31,-2,0,-50,-50
31,-1,3,12.975,16.0382
31,0,0,-50,-50
31,1,0,-50,-50
31,2,0,-50,-50
31,3,0,-50,-50
31,4,3,12.975,16.0382
31,5,0,-50,-50
31,6,0,-50,-50
31,7,3,12.975,16.0382
31,8,3,12.975,16.0382
31,9,0,-50,-50
31,10,0,-50,-50
31,11,8,23.3672,27.3136
31,12,0,-50,-50
31,13,0,-50,-50
31,14,8,23.3672,27.3136
31,15,0,-50,-50
31,16,0,-50,-50
31,17,8,23.3672,27.3136
31,18,0,-50,-50
31,19,0,-50,-50
31,20,0,-50,-50
31,21,0,-50,-50
31,22,8,23.3672,27.3136
31,23,0,-50,-50
31,24,0,-50,-50
31,25,0,-50,-50
31,26,0,-50,-50
31,27,0,-50,-50
31,28,0,-50,-50
31,29,0,-50,-50
31,30,0,-50,-50
31,31,8,23.3672,27.3136
31,32,0,-50,-50
31,33,0,-50,-50
31,34,8,23.3672,27.3136
31,35,0,-50,-50
31,36,0,-50,-50
31,37,8,23.3672,27.3136
31,38,0,-50,-50
31,39,0,-50,-50
31,40,0,-50,-50
31,41,0,-50,-50
31,42,0,-50,-50
31,43,0,-50,-50
31,44,0,-50,-50
31,45,0,-50,-50
31,46,0,-50,-50
31,47,0,-50,-50
31,48,0,-50,-50
31,49,0,-50,-50
32,-49,0,-50,-50
32,-48,0,-50,-50
32,-47,0,-50,-50
32,-46,0,-50,-50
32,-45,0,-50,-50
32,-44,0,-50,-50
32,-43,0,-50,-50
32,-42,0,-50,-50
32,-41,0,-50,-50
32,-40,0,-50,-50
32,-39,0,-50,-50
32,-38,0,-50,-50
32,-37,0,-50,-50
32,-36,0,-50,-50
32,-35,0,-50,-50
32,-34,0,-50,-50
32,-33,0,-50,-50
32,-32,0,-50,-50
32,-31,0,-50,-50
32,-30,0,-50,-50
32,-29,0,-50,-50
32,-28,0,-50,-50
32,-27,0,-50,-50
32,-26,0,-50,-50
32,-25,0,-50,-50
32,-24,0,-50,-50
32,-23,0,-50,-50
32,-22,0,-50,-50
32,-21,0,-50,-50
32,-20,0,-50,-50
32,-19,0,-50,-50
32,-18,0,-50,-50
32,-17,0,-50,-50
32,-16,0,-50,-50
32,-15,0,-50,-50
32,-14,0,-50,-50
32,-13,0,-50,-50
32,-12,0,-50,-50
32,-11,0,-50,-50
32,-10,0,-50,-50
32,-9,0,-50,-50
32,-8,0,-50,-50
32,-7,0,-50,-50
32,-6,0,-50,-50
32,-5,3,12.975,16.0382
32,-4,0,-50,-50
32,-3,0,-50,-50
32,-2,0,-50,-50
32,-1,0,-50,-50
32,0,0,-50,-50
32,1,0,-50,-50
32,2,0,-50,-50
32,3,0,-50,-50
32,4,0,-50,-50
32,5,0,-50,-50
32,6,0,-50,-50
32,7,0,-50,-50
32,8,0,-50,-50
32,9,8,23.3672,27.3136
32,10,8,23.3672,27.3136
32,11,8,23.3672,27.3136
32,12,8,23.3672,27.3136
32,13,8,23.3672,27.3136
32,14,0,-50,-50
32,15,8,23.3672,27.3136
32,16,0,-50,-50
32,17,0,-50,-50
32,18,8,23.3672,27.3136
32,19,0,-50,-50
32,20,0,-50,-50
32,21,0,-50,-50
32,22,8,23.3672,27.3136
32,23,0,-50,-50
32,24,8,23.3672,27.3136
32,25,0,-50,-50
32,26,0,-50,-50
32,27,0,-50,-50
32,28,8,23.3672,27.3136
32,29,0,-50,-50
32,30,0,-50,-50
32,31,0,-50,-50
32,32,0,-50,-50
32,33,8,23.3672,27.3136
32,34,0,-50,-50
32,35,0,-50,-50
32,36,0,-50,-50
32,37,0,-50,-50
32,38,0,-50,-50
32,39,0,-50,-50
32,40,8,23.3672,27.3136
32,41,0,-50,-50
32,42,0,-50,-50
32,43,0,-50,-50
32,44,0,-50,-50
32,45,0,-50,-50
32,46,0,-50,-50
32,47,0,-50,-50
32,48,0,-50,-50
32,49,0,-50,-50
33,-49,0,-50,-50
33,-48,0,-50,-50
33,-47,0,-50,-50
33,-46,0,-50,-50
33,-45,0,-50,-50
33,-44,0,-50,-50
33,-43,0,-50,-50
33,-42,0,-50,-50
33,-41,0,-50,-50
33,-40,0,-50,-50
33,-39,0,-50,-50
33,-38,0,-50,-50
33,-37,0,-50,-50
33,-36,0,-50,-50
33,-35,0,-50,-50
33,-34,0,-50,-50
33,-33,0,-50,-50
33,-32,0,-50,-50
33,-31,0,-50,-50
33,-30,0,-50,-50
33,-29,0,-50,-50
33,-28,0,-50,-50
33,-27,0,-50,-50
33,-26,0,-50,-50
33,-25,0,-50,-50
33,-24,0,-50,-50
33,-23,0,-50,-50
33,-22,0,-50,-50
33,-21,0,-50,-50
33,-20,0,-50,-50
33,-19,0,-50,-50
33,-18,0,-50,-50
33,-17,0,-50,-50
33,-16,0,-50,-50
33,-15,0,-50,-50
33,-14,0,-50,-50
33,-13,0,-50,-50
33,-12,0,-50,-50
33,-11,0,-50,-50
33,-10,0,-50,-50
33,-9,0,-50,-50
33,-8,0,-50,-50
33,-7,0,-50,-50
33,-6,3,12.975,16.0382
33,-5,3,12.975,16.0382
33,-4,0,-50,-50
33,-3,0,-50,-50
33,-2,0,-50,-50
33,-1,0,-50,-50
33,0,0,-50,-50
33,1,0,-50,-50
33,2,0,-50,-50
33,3,3,12.975,16.0382
33,4,3,12.975,16.0382
33,5,0,-50,-50
33,6,0,-50,-50
33,7,0,-50,-50
33,8,0,-50,-50
33,9,8,23.3672,27.3136
33,10,0,-50,-50
33,11,8,23.3672,27.3136
33,12,8,23.3672,27.3136
33,13,8,23.3672,27.3136
33,14,0,-50,-50
33,15,0,-50,-50
33,16,0,-50,-50
33,17,8,23.3672,27.3136
33,18,0,-50,-50
33,19,8,23.3672,27.3136
33,20,0,-50,-50
33,21,0,-50,-50
33,22,0,-50,-50
33,23,0,-50,-50
33,24,0,-50,-50
33,25,0,-50,-50
33,26,8,23.3672,27.3136
33,27,0,-50,-50
33,28,0,-50,-50
33,29,8,23.3672,27.3136
33,30,0,-50,-50
33,31,0,-50,-50
33,32,0,-50,-50
33,33,8,23.3672,27.3136
33,34,0,-50,-50
33,35,0,-50,-50
33,36,0,-50,-50
33,37,8,23.3672,27.3136
33,38,0,-50,-50
33,39,0,-50,-50
33,40,8,23.3672,27.3136
33,41,0,-50,-50
33,42,0,-50,-50
33,43,0,-50,-50
33,44,0,-50,-50
33,45,0,-50,-50
33,46,0,-50,-50
33,47,0,-50,-50
33,48,0,-50,-50
33,49,0,-50,-50
34,-49,0,-50,-50
34,-48,0,-50,-50
34,-47,0,-50,-50
34,-46,0,-50,-50
34,-45,0,-50,-50
34,-44,0,-50,-50
34,-43,0,-50,-50
34,-42,0,-50,-50
34,-41,0,-50,-50
34,-40,0,-50,-50
34,-39,0,-50,-50
34,-38,0,-50,-50
34,-37,0,-50,-50
34,-36,0,-50,-50
34,-35,0,-50,-50
34,-34,0,-50,-50
34,-33,0,-50,-50
34,-32,0,-50,-50
34,-31,0,-50,-50
34,-30,0,-50,-50
34,-29,5,-0.424353,-23.2557
34,-28,0,-50,-50
34,-27,0,-50,-50
34,-26,0,-50,-50
34,-25,0,-50,-50
34,-24,0,-50,-50
34,-23,0,-50,-50
34,-22,0,-50,-50
34,-21,0,-50,-50
34,-20,0,-50,-50
34,-19,0,-50,-50
34,-18,0,-50,-50
34,-17,0,-50,-50
34,-16,0,-50,-50
34,-15,0,-50,-50
34,-14,0,-50,-50
34,-13,0,-50,-50
34,-12,0,-50,-50
34,-11,0,-50,-50
34,-10,0,-50,-50
34,-9,0,-50,-50
34,-8,0,-50,-50
34,-7,0,-50,-50
34,-6,0,-50,-50
34,-5,0,-50,-50
34,-4,0,-50,-50
34,-3,0,-50,-50
34,-2,3,12.975,16.0382
34,-1,0,-50,-50
34,0,0,-50,-50
34,1,0,-50,-50
34,2,0,-50,-50
34,3,0,-50,-50
34,4,0,-50,-50
34,5,0,-50,-50
34,6,0,-50,-50
34,7,0,-50,-50
34,8,8,23.3672,27.3136
34,9,0,-50,-50
34,10,0,-50,-50
34,11,8,23.3672,27.3136
34,12,0,-50,-50
34,13,0,-50,-50
34,14,0,-50,-50
34,15,0,-50,-50
34,16,0,-50,-50
34,17,8,23.3672,27.3136
34,18,0,-50,-50
34,19,8,23.3672,27.3136
34,20,0,-50,-50
34,21,0,-50,-50
34,22,8,23.3672,27.3136
34,23,0,-50,-50
34,24,0,-50,-50
34,25,0,-50,-50
34,26,8,23.3672,27.3136
34,27,0,-50,-50
34,28,0,-50,-50
34,29,0,-50,-50
34,30,0,-50,-50
34,31,0,-50,-50
34,32,0,-50,-50
34,33,0,-50,-50
34,34,0,-50,-50
34,35,0,-50,-50
34,36,0,-50,-50
34,37,8,23.3672,27.3136
34,38,0,-50,-50
34,39,0,-50,-50
34,40,0,-50,-50
34,41,0,-50,-50
34,42,0,-50,-50
34,43,0,-50,-50
34,44,0,-50,-50
34,45,0,-50,-50
34,46,0,-50,-50
34,47,0,-50,-50
34,48,0,-50,-50
34,49,0,-50,-50
35,-49,0,-50,-50
35,-48,0,-50,-50
35,-47,0,-50,-50
35,-46,0,-50,-50
35,-45,0,-50,-50
35,-44,0,-50,-50
35,-43,0,-50,-50
35,-42,0,-50,-50
35,-41,0,-50,-50
35,-40,0,-50,-50
35,-39,0,-50,-50
35,-38,0,-50,-50
35,-37,0,-50,-50
35,-36,0,-50,-50
35,-35,0,-50,-50
35,-34,0,-50,-50
35,-33,0,-50,-50
35,-32,0,-50,-50
35,-31,0,-50,-50
35,-30,0,-50,-50
35,-29,0,-50,-50
35,-28,0,-50,-50
35,-27,0,-50,-50
35,-26,5,-0.424353,-23.2557
35,-25,0,-50,-50
35,-24,0,-50,-50
35,-23,0,-50,-50
35,-22,0,-50,-50
35,-21,0,-50,-50
35,-20,0,-50,-50
35,-19,0,-50,-50
35,-18,0,-50,-50
35,-17,0,-50,-50
35,-16,0,-50,-50
35,-15,0,-50,-50
35,-14,0,-50,-50
35,-13,0,-50,-50
35,-12,0,-50,-50
35,-11,0,-50,-50
35,-10,0,-50,-50
35,-9,0,-50,-50
35,-8,0,-50,-50
35,-7,0,-50,-50
35,-6,3,12.975,16.0382
35,-5,3,12.975,16.0382
35,-4,0,-50,-50
35,-3,0,-50,-50
35,-2,0,-50,-50
35,-1,0,-50,-50
35,0,0,-50,-50
35,1,0,-50,-50
35,2,0,-50,-50
35,3,0,-50,-50
35,4,0,-50,-50
35,5,8,23.3672,27.3136
35,6,0,-50,-50
35,7,8,23.3672,27.3136
35,8,0,-50,-50
35,9,0,-50,-50
35,10,0,-50,-50
35,11,0,-50,-50
35,12,8,23.3672,27.3136
35,13,0,-50,-50
35,14,0,-50,-50
35,15,0,-50,-50
35,16,0,-50,-50
35,17,0,-50,-50
35,18,0,-50,-50
35,19,0,-50,-50
35,20,0,-50,-50
35,21,0,-50,-50
35,22,8,23.3672,27.3136
35,23,0,-50,-50
35,24,0,-50,-50
35,25,0,-50,-50
35,26,0,-50,-50
35,27,0,-50,-50
35,28,0,-50,-50
35,29,0,-50,-50
35,30,0,-50,-50
35,31,0,-50,-50
35,32,0,-50,-50
35,33,0,-50,-50
35,34,8,23.3672,27.3136
35,35,8,23.3672,27.3136
35,36,0,-50,-50
35,37,0,-50,-50
35,38,0,-50,-50
35,39,0,-50,-50
35,40,0,-50,-50
35,41,0,-50,-50
35,42,0,-50,-50
35,43,0,-50,-50
35,44,0,-50,-50
35,45,0,-50,-50
35,46,0,-50,-50
35,47,0,-50,-50
35,48,0,-50,-50
35,49,0,-50,-50
36,-49,0,-50,-50
36,-48,0,-50,-50
36,-47,0,-50,-50
36,-46,0,-50,-50
36,-45,0,-50,-50
36,-44,0,-50,-50
36,-43,0,-50,-50
36,-42,0,-50,-50
36,-41,0,-50,-50
36,-40,0,-50,-50
36,-39,0,-50,-50
36,-38,0,-50,-50
36,-37,0,-50,-50
36,-36,0,-50,-50
36,-35,0,-50,-50
36,-34,0,-50,-50
36,-33,0,-50,-50
36,-32,0,-50,-50
36,-31,0,-50,-50
36,-30,0,-50,-50
36,-29,0,-50,-50
36,-28,0,-50,-50
36,-27,0,-50,-50
36,-26,0,-50,-50
36,-25,0,-50,-50
36,-24,0,-50,-50
36,-23,0,-50,-50
36,-22,0,-50,-50
36,-21,0,-50,-50
36,-20,0,-50,-50
36,-19,0,-50,-50
36,-18,0,-50,-50
36,-17,0,-50,-50
36,-16,0,-50,-50
36,-15,0,-50,-50
36,-14,0,-50,-50
36,-13,0,-50,-50
36,-12,0,-50,-50
36,-11,0,-50,-50
36,-10,0,-50,-50
36,-9,0,-50,-50
36,-8,0,-50,-50
36,-7,0,-50,-50
36,-6,0,-50,-50
36,-5,0,-50,-50
36,-4,0,-50,-50
36,-3,3,12.975,16.0382
36,-2,0,-50,-50
36,-1,3,12.975,16.0382
36,0,0,-50,-50
36,1,0,-50,-50
36,2,0,-50,-50
36,3,0,-50,-50
36,4,0,-50,-50
36,5,8,23.3672,27.3136
36,6,0,-50,-50
36,7,0,-50,-50
36,8,8,23.3672,27.3136
36,9,8,23.3672,27.3136
36,10,0,-50,-50
36,11,0,-50,-50
36,12,0,-50,-50
36,13,0,-50,-50
36,14,0,-50,-50
36,15,8,23.3672,27.3136
36,16,0,-50,-50
36,17,0,-50,-50
36,18,8,23.3672,27.3136
36,19,0,-50,-50
36,20,8,23.3672,27.3136
36,21,0,-50,-50
36,22,8,23.3672,27.3136
36,23,8,23.3672,27.3136
36,24,0,-50,-50
36,25,8,23.3672,27.3136
36,26,0,-50,-50
36,27,0,-50,-50
36,28,0,-50,-50
36,29,0,-50,-50
36,30,0,-50,-50
36,31,0,-50,-50
36,32,0,-50,-50
36,33,0,-50,-50
36,34,0,-50,-50
36,35,0,-50,-50
36,36,8,23.3672,27.3136
36,37,0,-50,-50
36,38,0,-50,-50
36,39,0,-50,-50
36,40,0,-50,-50
36,41,0,-50,-50
36,42,0,-50,-50
36,43,0,-50,-50
36,44,0,-50,-50
36,45,0,-50,-50
36,46,0,-50,-50
36,47,0,-50,-50
36,48,0,-50,-50
36,49,0,-50,-50
37,-49,0,-50,-50
37,-48,0,-50,-50
37,-47,0,-50,-50
37,-46,0,-50,-50
37,-45,0,-50,-50
37,-44,0,-50,-50
37,-43,0,-50,-50
37,-42,0,-50,-50
37,-41,0,-50,-50
37,-40,0,-50,-50
37,-39,0,-50,-50
37,-38,0,-50,-50
37,-37,0,-50,-50
37,-36,0,-50,-50
37,-35,0,-50,-50
37,-34,0,-50,-50
37,-33,0,-50,-50
37,-32,0,-50,-50
37,-31,0,-50,-50
37,-30,0,-50,-50
37,-29,0,-50,-50
37,-28,0,-50,-50
37,-27,0,-50,-50
37,-26,0,-50,-50
37,-25,0,-50,-50
37,-24,0,-50,-50
37,-23,0,-50,-50
37,-22,0,-50,-50
37,-21,0,-50,-50
37,-20,0,-50,-50
37,-19,0,-50,-50
37,-18,0,-50,-50
37,-17,0,-50,-50
37,-16,0,-50,-50
37,-15,0,-50,-50
37,-14,0,-50,-50
37,-13,0,-50,-50
37,-12,0,-50,-50
37,-11,0,-50,-50
37,-10,0,-50,-50
37,-9,0,-50,-50
37,-8,0,-50,-50
37,-7,0,-50,-50
37,-6,3,12.975,16.0382
37,-5,0,-50,-50
37,-4,0,-50,-50
37,-3,0,-50,-50
37,-2,0,-50,-50
37,-1,0,-50,-50
37,0,0,-50,-50
37,1,0,-50,-50
37,2,8,23.3672,27.3136
37,3,0,-50,-50
37,4,0,-50,-50
37,5,0,-50,-50
37,6,0,-50,-50
37,7,0,-50,-50
37,8,0,-50,-50
37,9,0,-50,-50
37,10,0,-50,-50
37,11,0,-50,-50
37,12,8,23.3672,27.3136
37,13,0,-50,-50
37,14,0,-50,-50
37,15,0,-50,-50
37,16,0,-50,-50
37,17,0,-50,-50
37,18,0,-50,-50
37,19,0,-50,-50
37,20,0,-50,-50
37,21,0,-50,-50
37,22,0,-50,-50
37,23,0,-50,-50
37,24,8,23.3672,27.3136
37,25,0,-50,-50
37,26,0,-50,-50
37,27,0,-50,-50
37,28,0,-50,-50
37,29,0,-50,-50
37,30,0,-50,-50
37,31,0,-50,-50
37,32,0,-50,-50
37,33,0,-50,-50
37,34,0,-50,-50
37,35,0,-50,-50
37,36,0,-50,-50
37,37,0,-50,-50
37,38,0,-50,-50
37,39,0,-50,-50
37,40,0,-50,-50
37,41,0,-50,-50
37,42,0,-50,-50
37,43,0,-50,-50
37,44,0,-50,-50
37,45,0,-50,-50
37,46,0,-50,-50
37,47,0,-50,-50
37,48,0,-50,-50
37,49,0,-50,-50
38,-49,0,-50,-50
38,-48,0,-50,-50
38,-47,0,-50,-50
38,-46,0,-50,-50
38,-45,0,-50,-50
38,-44,0,-50,-50
38,-43,0,-50,-50
38,-42,0,-50,-50
38,-41,0,-50,-50
38,-40,0,-50,-50
38,-39,0,-50,-50
38,-38,0,-50,-50
38,-37,0,-50,-50
38,-36,0,-50,-50
38,-35,0,-50,-50
38,-34,0,-50,-50
38,-33,0,-50,-50
38,-32,0,-50,-50
38,-31,0,-50,-50
38,-30,0,-50,-50
38,-29,0,-50,-50
38,-28,0,-50,-50
38,-27,0,-50,-50
38,-26,0,-50,-50
38,-25,0,-50,-50
38,-24,0,-50,-50
38,-23,0,-50,-50
38,-22,0,-50,-50
38,-21,0,-50,-50
38,-20,0,-50,-50
38,-19,0,-50,-50
38,-18,0,-50,-50
38,-17,0,-50,-50
38,-16,0,-50,-50
38,-15,0,-50,-50
38,-14,0,-50,-50
38,-13,0,-50,-50
38,-12,0,-50,-50
38,-11,0,-50,-50
38,-10,0,-50,-50
38,-9,0,-50,-50
38,-8,0,-50,-50
38,-7,0,-50,-50
38,-6,0,-50,-50
38,-5,0,-50,-50
38,-4,0,-50,-50
38,-3,0,-50,-50
38,-2,0,-50,-50
38,-1,8,23.3672,27.3136
38,0,0,-50,-50
38,1,0,-50,-50
38,2,0,-50,-50
38,3,0,-50,-50
38,4,0,-50,-50
38,5,0,-50,-50
38,6,0,-50,-50
38,7,0,-50,-50
38,8,0,-50,-50
38,9,0,-50,-50
38,10,0,-50,-50
38,11,8,23.3672,27.3136
38,12,0,-50,-50
38,13,8,23.3672,27.3136
38,14,0,-50,-50
38,15,0,-50,-50
38,16,0,-50,-50
38,17,0,-50,-50
38,18,0,-50,-50
38,19,0,-50,-50
38,20,0,-50,-50
38,21,0,-50,-50
38,22,0,-50,-50
38,23,0,-50,-50
38,24,0,-50,-50
38,25,0,-50,-50
38,26,8,23.3672,27.3136
38,27,0,-50,-50
38,28,0,-50,-50
38,29,0,-50,-50
38,30,0,-50,-50
38,31,0,-50,-50
38,32,0,-50,-50
38,33,0,-50,-50
38,34,0,-50,-50
38,35,0,-50,-50
38,36,0,-50,-50
38,37,0,-50,-50
38,38,0,-50,-50
38,39,0,-50,-50
38,40,0,-50,-50
38,41,0,-50,-50
38,42,0,-50,-50
38,43,0,-50,-50
38,44,0,-50,-50
38,45,0,-50,-50
38,46,0,-50,-50
38,47,0,-50,-50
38,48,0,-50,-50
38,49,0,-50,-50
39,-49,0,-50,-50
39,-48,0,-50,-50
39,-47,0,-50,-50
39,-46,0,-50,-50
39,-45,0,-50,-50
39,-44,0,-50,-50
39,-43,0,-50,-50
39,-42,0,-50,-50
39,-41,0,-50,-50
39,-40,0,-50,-50
39,-39,0,-50,-50
39,-38,0,-50,-50
39,-37,0,-50,-50
39,-36,0,-50,-50
39,-35,0,-50,-50
39,-34,0,-50,-50
39,-33,0,-50,-50
39,-32,0,-50,-50
39,-31,0,-50,-50
39,-30,0,-50,-50
39,-29,0,-50,-50
39,-28,0,-50,-50
39,-27,0,-50,-50
39,-26,0,-50,-50
39,-25,0,-50,-50
39,-24,0,-50,-50
39,-23,0,-50,-50
39,-22,0,-50,-50
39,-21,0,-50,-50
39,-20,0,-50,-50
39,-19,0,-50,-50
39,-18,0,-50,-50
39,-17,0,-50,-50
39,-16,0,-50,-50
39,-15,0,-50,-50
39,-14,0,-50,-50
39,-13,0,-50,-50
39,-12,0,-50,-50
39,-11,0,-50,-50
39,-10,0,-50,-50
39,-9,0,-50,-50
39,-8,0,-50,-50
39,-7,0,-50,-50
39,-6,0,-50,-50
39,-5,0,-50,-50
39,-4,0,-50,-50
39,-3,0,-50,-50
39,-2,0,-50,-50
39,-1,0,-50,-50
39,0,0,-50,-50
39,1,0,-50,-50
39,2,0,-50,-50
39,3,0,-50,-50
39,4,0,-50,-50
39,5,0,-50,-50
39,6,0,-50,-50
39,7,0,-50,-50
39,8,0,-50,-50
39,9,0,-50,-50
39,10,0,-50,-50
39,11,0,-50,-50
39,12,0,-50,-50
39,13,8,23.3672,27.3136
39,14,0,-50,-50
39,15,0,-50,-50
39,16,0,-50,-50
39,17,0,-50,-50
39,18,0,-50,-50
39,19,0,-50,-50
39,20,0,-50,-50
39,21,0,-50,-50
39,22,0,-50,-50
39,23,0,-50,-50
39,24,0,-50,-50
39,25,0,-50,-50
39,26,0,-50,-50
39,27,0,-50,-50
39,28,0,-50,-50
39,29,0,-50,-50
39,30,0,-50,-50
39,31,0,-50,-50
39,32,0,-50,-50
39,33,0,-50,-50
39,34,0,-50,-50
39,35,0,-50,-50
39,36,0,-50,-50
39,37,0,-50,-50
39,38,0,-50,-50
39,39,0,-50,-50
39,40,8,23.3672,27.3136
39,41,0,-50,-50
39,42,0,-50,-50
39,43,0,-50,-50
39,44,0,-50,-50
39,45,0,-50,-50
39,46,0,-50,-50
39,47,0,-50,-50
39,48,0,-50,-50
39,49,0,-50,-50
40,-49,0,-50,-50
40,-48,0,-50,-50
40,-47,0,-50,-50
40,-46,0,-50,-50
40,-45,0,-50,-50
40,-44,0,-50,-50
40,-43,0,-50,-50
40,-42,0,-50,-50
40,-41,0,-50,-50
40,-40,0,-50,-50
40,-39,0,-50,-50
40,-38,0,-50,-50
40,-37,0,-50,-50
40,-36,0,-50,-50
40,-35,0,-50,-50
40,-34,0,-50,-50
40,-33,0,-50,-50
40,-32,0,-50,-50
40,-31,0,-50,-50
40,-30,0,-50,-50
40,-29,0,-50,-50
40,-28,0,-50,-50
40,-27,0,-50,-50
40,-26,0,-50,-50
40,-25,0,-50,-50
40,-24,0,-50,-50
40,-23,0,-50,-50
40,-22,0,-50,-50
40,-21,0,-50,-50
40,-20,0,-50,-50
40,-19,0,-50,-50
40,-18,0,-50,-50
40,-17,0,-50,-50
40,-16,0,-50,-50
40,-15,0,-50,-50
40,-14,0,-50,-50
40,-13,0,-50,-50
40,-12,0,-50,-50
40,-11,0,-50,-50
40,-10,0,-50,-50
40,-9,0,-50,-50
40,-8,0,-50,-50
40,-7,0,-50,-50
40,-6,0,-50,-50
40,-5,0,-50,-50
40,-4,0,-50,-50
40,-3,0,-50,-50
40,-2,0,-50,-50
40,-1,0,-50,-50
40,0,0,-50,-50
40,1,0,-50,-50
40,2,0,-50,-50
40,3,0,-50,-50
40,4,0,-50,-50
40,5,0,-50,-50
40,6,0,-50,-50
40,7,0,-50,-50
40,8,0,-50,-50
40,9,8,23.3672,27.3136
40,10,0,-50,-50
40,11,0,-50,-50
40,12,8,23.3672,27.3136
40,13,0,-50,-50
40,14,0,-50,-50
40,15,0,-50,-50
40,16,0,-50,-50
40,17,0,-50,-50
40,18,0,-50,-50
40,19,0,-50,-50
40,20,0,-50,-50
40,21,0,-50,-50
40,22,0,-50,-50
40,23,0,-50,-50
40,24,0,-50,-50
40,25,0,-50,-50
40,26,0,-50,-50
40,27,0,-50,-50
40,28,0,-50,-50
40,29,8,23.3672,27.3136
40,30,0,-50,-50
40,31,0,-50,-50
40,32,0,-50,-50
40,33,0,-50,-50
40,34,0,-50,-50
40,35,0,-50,-50
40,36,0,-50,-50
